region_id,unit_id,fire_number,discovery_date,discovery_time,first_attack_date,first_attack_time,strategy_met_date,strategy_met_time,fire_out_date,fire_out_time,total_acres,statistical_cause,latitude,longitude
3,312,2011312042,10/19/2011,7:05,10/19/2011,7:15,10/19/2011,7:28,11/1/2011,9:30,3,7,46.17460996,-94.56004807
1,142,2011142016,10/19/2011,11:43,10/19/2011,11:54,10/19/2011,12:03,10/21/2011,8:00,0.15,9,46.95462142,-94.61933533
1,121,2011121085,10/19/2011,16:54,10/19/2011,17:05,10/19/2011,17:22,10/26/2011,8:00,2,7,48.57053322,-96.58168296
3,351,2011351044,10/20/2011,11:34,10/20/2011,11:45,10/20/2011,11:55,10/22/2011,12:00,0.6,9,45.51366053,-93.52857658
2,232,2011232034,10/20/2011,13:39,10/20/2011,13:42,10/20/2011,13:43,10/21/2011,7:45,0.1,2,46.3208823,-94.1692544
2,244,2011244052,10/20/2011,15:46,10/20/2011,15:47,10/20/2011,16:10,10/21/2011,8:00,0.1,5,46.20002237,-93.05124894
1,131,2011131020,10/20/2011,15:54,10/20/2011,16:05,10/20/2011,16:20,10/24/2011,8:50,3,2,48.54264013,-94.67204107
1,142,2011142017,10/20/2011,16:03,10/20/2011,16:13,10/20/2011,16:25,11/1/2011,8:00,1,7,46.88013256,-94.46248622
2,244,2011244053,10/20/2011,18:00,10/20/2011,18:05,10/20/2011,18:05,10/20/2011,18:15,0.1,9,46.14528589,-92.86347168
3,341,2011334004,10/21/2011,12:44,10/21/2011,12:46,10/21/2011,13:10,10/21/2011,13:15,0.5,5,44.18148011,-92.19726664
2,234,2011234032,10/21/2011,14:10,10/21/2011,14:20,10/21/2011,14:30,10/21/2011,15:00,0.5,3,47.95917011,-93.14267088
1,121,2011121087,10/21/2011,15:20,10/21/2011,15:30,10/21/2011,16:45,12/15/2011,8:00,50,5,48.28360511,-95.52731716
3,351,2011351045,10/21/2011,16:26,10/21/2011,16:28,10/21/2011,16:43,10/24/2011,14:19,0.25,7,45.31802502,-93.28347214
3,312,2011312043,10/21/2011,17:05,10/21/2011,17:30,10/21/2011,18:00,10/22/2011,8:00,0.5,7,45.85490067,-93.38175062
2,253,2011253019,10/21/2011,18:30,10/21/2011,18:40,10/21/2011,18:50,10/24/2011,1:00,0.01,5,47.12119431,-91.66245226
1,131,2011131021,10/22/2011,12:21,10/22/2011,13:02,10/22/2011,15:22,10/24/2011,11:45,0.1,9,48.54647432,-94.49814499
2,251,2011251030,10/22/2011,13:49,10/22/2011,14:05,10/22/2011,14:25,10/22/2011,15:06,0.4,2,46.74795551,-92.30415762
3,351,2011351046,10/22/2011,13:58,10/22/2011,14:08,10/22/2011,14:30,10/24/2011,15:21,3,5,45.10656624,-92.86136863
3,351,2011351047,10/22/2011,14:39,10/22/2011,14:45,10/22/2011,14:55,10/24/2011,14:27,0.25,4,45.34351246,-93.35002523
2,244,2011244054,10/22/2011,15:10,10/22/2011,15:15,10/22/2011,16:10,10/23/2011,8:00,0.5,9,46.0139388,-92.51185098
3,312,2011312044,10/22/2011,16:00,10/22/2011,16:20,10/22/2011,16:47,10/24/2011,10:30,0.4,5,46.15648085,-93.09284617
1,121,2011121088,10/22/2011,17:07,10/22/2011,17:20,10/22/2011,18:55,10/26/2011,8:00,40,7,48.55977297,-96.63097182
1,142,2011142018,10/22/2011,18:15,10/22/2011,19:15,10/22/2011,19:20,10/24/2011,10:00,0.01,1,46.89925352,-94.01639656
1,161,2011163024,10/22/2011,18:15,10/22/2011,18:30,10/22/2011,19:00,10/22/2011,19:15,0.2,2,46.99659577,-95.50564441
1,121,2011121113,10/22/2011,20:40,10/22/2011,21:00,10/22/2011,21:13,10/22/2011,21:13,3,7,48.35652777,-96.82999816
3,341,2011334003,10/22/2011,20:55,10/22/2011,20:59,10/22/2011,21:20,10/22/2011,21:28,0.5,2,44.20608868,-92.1576566
3,343,2011343004,10/23/2011,15:00,10/23/2011,15:15,10/23/2011,18:30,10/23/2011,19:15,45,9,43.71271783,-94.76644788
2,253,2011253020,10/25/2011,16:47,10/25/2011,16:58,10/25/2011,17:05,10/25/2011,17:20,0.01,4,47.02397863,-91.6646459
1,121,2011121089,10/26/2011,18:34,10/26/2011,19:41,10/26/2011,19:41,11/7/2011,8:00,15,7,48.4735688,-96.41236751
3,351,2011351048,10/27/2011,12:49,10/27/2011,13:05,10/27/2011,13:18,10/31/2011,16:00,3.65,5,45.49077641,-93.05017945
3,351,2011351049,10/28/2011,14:00,10/28/2011,14:30,10/28/2011,18:00,10/29/2011,14:00,3.1,2,45.47434267,-93.78668421
3,351,2011351050,10/28/2011,15:05,10/28/2011,15:20,10/28/2011,15:53,10/28/2011,16:00,0.01,5,45.49890894,-93.44828828
1,161,2011161024,10/28/2011,15:55,10/28/2011,16:20,10/28/2011,16:30,10/29/2011,8:00,2,7,47.00426375,-95.38430309
3,343,2011343001,10/30/2011,16:37,10/30/2011,16:45,11/6/2011,10:00,12/1/2011,10:00,61,2,44.70107503,-94.16539037
3,343,2011343003,10/31/2011,13:19,10/31/2011,13:30,10/31/2011,14:30,11/2/2011,11:30,3,5,43.96221078,-93.78084066
1,121,2011121090,10/31/2011,16:24,10/31/2011,16:50,10/31/2011,17:51,11/16/2011,8:00,40,7,48.5885866,-96.58160388
1,121,2011121092,10/31/2011,17:09,10/31/2011,17:20,10/31/2011,19:00,11/10/2011,8:00,35,5,48.95952195,-96.40808893
3,343,2011343005,10/31/2011,17:23,10/31/2011,17:29,10/31/2011,18:51,10/31/2011,18:51,35,9,43.69417722,-96.19998032
1,142,2011142019,10/31/2011,17:37,10/31/2011,18:00,10/31/2011,18:05,11/1/2011,8:00,0.5,7,46.77114038,-94.52743224
1,121,2011121091,10/31/2011,21:09,10/31/2011,21:15,10/31/2011,22:06,11/7/2011,8:00,3,7,48.48399871,-96.43440007
1,121,2011121093,11/1/2011,15:11,11/1/2011,15:30,11/1/2011,16:30,11/7/2011,8:00,20,5,48.74460865,-96.18683587
3,312,2011312045,11/2/2011,14:02,11/2/2011,14:23,11/2/2011,14:50,11/7/2011,8:00,1,9,46.14649419,-93.28619266
1,161,2011163034,11/2/2011,16:48,11/2/2011,16:58,11/2/2011,17:05,11/2/2011,17:10,0.5,2,46.6128161,-95.53546817
1,111,2011111049,11/3/2011,13:45,11/3/2011,13:55,11/3/2011,14:30,11/7/2011,8:00,0.25,5,47.53464286,-95.28764454
2,232,2011232040,11/3/2011,14:38,11/3/2011,14:50,11/3/2011,14:54,11/5/2011,12:00,2,5,46.15882938,-94.3579557
1,161,2011163025,11/3/2011,14:46,11/3/2011,14:47,11/3/2011,15:06,11/4/2011,8:00,0.2,5,46.82312609,-95.69279261
1,121,2011121094,11/3/2011,15:15,11/3/2011,15:25,11/3/2011,16:11,11/7/2011,8:00,5,7,48.59954536,-96.45665663
1,121,2011121095,11/3/2011,15:36,11/3/2011,16:00,11/3/2011,17:30,11/7/2011,8:00,25,2,48.56325155,-96.59270523
1,121,2011121107,11/3/2011,16:29,11/3/2011,17:15,11/3/2011,18:45,11/5/2011,12:49,82,7,48.0917237,-96.36850314
1,121,2011121096,11/3/2011,16:39,11/3/2011,16:55,11/3/2011,17:51,11/7/2011,8:00,25,7,48.60336824,-96.6253485
1,121,2011121097,11/3/2011,23:58,11/4/2011,0:15,11/4/2011,2:38,11/7/2011,8:00,20,7,48.92523622,-96.7960863
1,121,2011121098,11/3/2011,23:58,11/4/2011,0:30,11/4/2011,2:38,11/7/2011,8:00,20,7,48.91067995,-96.90577937
1,121,2011121101,11/4/2011,10:30,11/4/2011,11:07,11/4/2011,12:00,11/7/2011,8:00,10,7,48.31129276,-96.34467604
2,232,2011232038,11/4/2011,10:34,11/4/2011,10:50,11/4/2011,11:40,11/11/2011,8:00,0.1,5,46.53510992,-93.93470064
1,161,2011163028,11/4/2011,10:49,11/4/2011,11:18,11/4/2011,13:28,11/19/2011,8:00,5.5,5,46.95861964,-95.85011688
3,351,2011351051,11/4/2011,10:55,11/4/2011,11:15,11/4/2011,14:00,11/5/2011,8:00,0.1,5,45.51027684,-93.94663431
1,161,2011163026,11/4/2011,11:10,11/4/2011,11:20,11/4/2011,12:30,11/7/2011,10:30,1.5,7,45.81506345,-95.30241446
1,111,2011111056,11/4/2011,12:10,11/4/2011,13:00,11/4/2011,14:30,11/15/2011,8:00,1,9,47.42741375,-95.63342993
1,131,2011131024,11/4/2011,14:00,11/4/2011,14:10,11/4/2011,16:00,11/30/2011,12:00,0.1,5,48.80958205,-94.95639914
1,131,2011131022,11/4/2011,14:07,11/4/2011,14:26,11/4/2011,15:00,11/30/2011,12:00,2,5,48.87464335,-94.9843995
1,121,2011121102,11/4/2011,14:24,11/4/2011,14:35,11/4/2011,14:55,11/7/2011,8:00,2,7,48.80309976,-96.26976471
2,245,2011245028,11/4/2011,14:25,11/4/2011,15:10,11/4/2011,15:15,11/5/2011,8:00,0.2,4,47.84614194,-92.83456974
1,121,2011121099,11/4/2011,14:30,11/4/2011,15:00,11/4/2011,17:00,11/16/2011,7:00,260,7,48.12743997,-95.75235991
1,161,2011163029,11/4/2011,14:35,11/4/2011,14:40,11/4/2011,18:09,11/19/2011,8:00,20,2,47.00428461,-95.81480317
1,161,2011161026,11/4/2011,14:40,11/4/2011,15:00,11/4/2011,15:15,11/5/2011,8:00,2,3,46.48308305,-95.04884752
1,131,2011131023,11/4/2011,14:40,11/4/2011,14:40,11/4/2011,15:00,11/30/2011,12:00,0.1,5,48.87831855,-94.97889804
3,312,2011312046,11/4/2011,14:51,11/4/2011,15:08,11/4/2011,15:18,11/7/2011,8:00,0.6,9,46.04149361,-93.14544861
1,161,2011163027,11/4/2011,15:20,11/4/2011,15:30,11/4/2011,16:00,11/10/2011,13:00,15,3,46.31636405,-95.51916149
1,111,2011111050,11/4/2011,16:15,11/4/2011,16:40,11/4/2011,20:30,12/1/2011,8:00,250,7,47.72614579,-95.55173218
1,121,2011121103,11/4/2011,16:18,11/4/2011,16:25,11/4/2011,18:28,11/16/2011,8:00,4,5,48.84615808,-95.83136492
3,351,2011351052,11/4/2011,16:22,11/4/2011,16:33,11/4/2011,17:30,11/12/2011,11:00,0.25,7,45.35834777,-93.38601955
2,221,2011221013,11/4/2011,16:55,11/4/2011,17:05,11/4/2011,17:50,11/7/2011,11:00,4,3,47.22654313,-93.52071533
1,111,2011111055,11/4/2011,18:30,11/4/2011,18:45,11/4/2011,21:00,11/21/2011,10:00,11,9,47.2106427,-94.79943767
1,121,2011121104,11/4/2011,18:51,11/4/2011,19:05,11/4/2011,20:00,11/16/2011,8:00,10,7,48.48329138,-96.90870363
1,161,2011161025,11/4/2011,21:10,11/4/2011,21:40,11/4/2011,22:30,11/9/2011,11:00,1.3,7,46.82408149,-94.82207688
1,111,2011111048,11/5/2011,7:05,11/5/2011,7:20,11/5/2011,11:09,11/7/2011,8:00,330,7,48.168446,-96.5848508
1,161,2011163030,11/5/2011,9:40,11/5/2011,10:50,11/5/2011,16:55,11/19/2011,8:00,112,7,47.0438446,-95.80938075
3,351,2011351053,11/5/2011,10:43,11/5/2011,10:59,11/5/2011,11:37,11/14/2011,11:00,0.3,5,45.39018693,-93.23696154
2,251,2011251031,11/5/2011,12:38,11/5/2011,12:50,11/5/2011,12:55,11/5/2011,13:00,0.01,4,46.66507887,-92.40417727
1,121,2011121105,11/5/2011,13:14,11/5/2011,13:14,11/5/2011,14:00,11/7/2011,8:00,5,7,48.92215098,-96.07595696
3,312,2011312047,11/5/2011,13:48,11/5/2011,14:10,11/5/2011,14:32,11/10/2011,10:00,0.1,2,45.94973363,-94.09645846
2,232,2011232036,11/5/2011,14:03,11/5/2011,14:15,11/5/2011,14:30,11/7/2011,8:00,0.1,9,46.34671315,-93.99719194
1,121,2011121106,11/5/2011,15:02,11/5/2011,15:20,11/5/2011,16:06,12/20/2011,16:00,1,5,48.7953754,-96.03218332
1,111,2011111052,11/5/2011,16:00,11/5/2011,16:25,11/5/2011,17:00,11/15/2011,12:00,2,5,47.35878735,-95.76631379
2,261,2011261013,11/5/2011,19:15,11/5/2011,20:00,11/6/2011,2:00,11/28/2011,10:00,7,2,48.68733889,-94.41084773
1,121,2011121100,11/5/2011,19:50,11/5/2011,20:05,11/5/2011,20:37,12/19/2011,8:00,20,7,48.95704157,-95.40550635
2,244,2011244055,11/5/2011,20:02,11/5/2011,20:59,11/6/2011,0:00,11/9/2011,8:00,85,9,46.2599592,-92.35586141
2,232,2011232037,11/5/2011,22:04,11/5/2011,22:40,11/5/2011,22:45,11/7/2011,8:00,0.25,9,46.39364866,-94.03351707
1,111,2011111053,11/6/2011,0:29,11/6/2011,0:34,11/6/2011,1:18,11/7/2011,8:00,0.2,5,47.44810695,-94.85029129
1,111,2011111051,11/6/2011,9:00,11/6/2011,10:00,11/7/2011,17:00,12/1/2011,8:00,21,7,47.30179687,-95.50137169
2,234,2011234034,11/6/2011,14:43,11/6/2011,14:55,11/6/2011,15:15,11/14/2011,8:00,0.5,5,47.36815733,-92.9026248
1,117,2011117007,11/6/2011,15:55,11/6/2011,16:20,11/6/2011,18:00,12/22/2011,12:00,0.5,5,47.76718204,-94.63095872
2,245,2011245029,11/6/2011,17:15,11/6/2011,18:00,11/6/2011,18:15,11/9/2011,8:00,0.1,5,47.88990659,-92.37656788
1,142,2011142020,11/7/2011,1:35,11/7/2011,1:40,11/7/2011,2:20,11/7/2011,10:30,2.5,9,46.55977446,-94.59046831
2,244,2011244056,11/7/2011,5:00,11/7/2011,5:30,11/7/2011,5:35,11/7/2011,6:00,0.1,9,46.36274284,-92.84269042
3,312,2011312051,11/7/2011,15:00,11/7/2011,15:15,11/7/2011,16:45,11/9/2011,12:00,5,9,46.18100035,-95.04404605
3,351,2011351054,11/7/2011,15:25,11/7/2011,15:30,11/7/2011,15:45,11/8/2011,12:00,0.1,2,45.48136535,-93.58559831
3,351,2011351055,11/8/2011,9:49,11/8/2011,10:27,11/8/2011,16:30,11/14/2011,11:00,0.25,4,45.38321813,-93.3807601
2,234,2011234033,11/8/2011,12:38,11/8/2011,13:30,11/8/2011,13:40,11/21/2011,8:00,0.25,9,47.41285922,-92.75247204
1,117,2011117008,11/9/2011,8:30,11/9/2011,10:00,11/9/2011,11:30,11/17/2011,12:00,0.1,9,48.15807086,-94.49149288
2,253,2011253021,11/9/2011,9:00,11/9/2011,9:30,11/9/2011,10:00,11/10/2011,12:00,0.01,6,47.37791166,-91.63325301
3,351,2011351063,11/9/2011,11:00,11/9/2011,11:20,11/9/2011,11:40,11/21/2011,8:00,3,9,45.01641019,-94.10664933
3,312,2011312048,11/9/2011,12:00,11/9/2011,12:26,11/9/2011,12:27,11/9/2011,12:30,0.01,9,46.15155087,-93.88536053
2,244,2011244057,11/9/2011,16:40,11/9/2011,17:00,11/9/2011,17:40,11/10/2011,8:00,0.25,9,45.96289889,-92.72523374
1,142,2011142021,11/11/2011,11:35,11/11/2011,11:50,11/11/2011,11:50,11/11/2011,11:50,0.01,9,46.70952197,-94.39050627
1,142,2011142024,11/11/2011,13:58,11/11/2011,14:05,11/11/2011,14:09,11/11/2011,14:45,0.1,5,46.41469068,-94.33037124
1,121,2011121108,11/11/2011,15:50,11/11/2011,16:10,11/11/2011,16:40,11/11/2011,16:40,2,7,48.42649971,-95.78765313
3,351,2011351056,11/12/2011,2:00,11/12/2011,2:15,11/12/2011,3:30,11/29/2011,10:20,0.8,7,45.30356883,-93.33953673
1,142,2011142022,11/12/2011,7:30,11/12/2011,8:00,11/12/2011,8:00,11/12/2011,8:00,0.01,2,46.70046115,-94.70442262
3,351,2011351057,11/12/2011,13:57,11/12/2011,14:14,11/12/2011,15:12,11/16/2011,16:00,16,2,45.72551917,-93.05538828
3,351,2011351058,11/12/2011,14:10,11/12/2011,14:38,11/12/2011,16:37,11/14/2011,16:00,2.6,2,45.50814156,-93.00399408
3,351,2011351059,11/12/2011,15:25,11/12/2011,15:45,11/12/2011,18:15,11/14/2011,12:00,3,5,45.55349857,-93.52874493
2,232,2011232039,11/12/2011,17:30,11/12/2011,18:00,11/12/2011,18:30,11/18/2011,8:00,3.5,9,46.30369044,-94.29073466
2,244,2011244058,11/12/2011,17:37,11/12/2011,17:48,11/12/2011,18:30,11/13/2011,8:00,1,3,46.37331439,-92.81640857
1,142,2011142023,11/12/2011,17:41,11/12/2011,18:15,11/12/2011,19:45,11/28/2011,8:00,17,9,46.60338653,-94.54383676
1,161,2011161027,11/12/2011,17:45,11/12/2011,18:00,11/12/2011,18:30,11/12/2011,19:00,1,5,46.71593855,-95.14042178
2,232,2011232043,11/12/2011,18:00,11/12/2011,18:50,11/12/2011,18:50,11/12/2011,18:50,0.1,5,46.65072476,-93.48750949
3,312,2011312049,11/12/2011,18:42,11/12/2011,19:15,11/12/2011,21:00,12/5/2011,8:00,0.7,5,45.61865074,-93.58712835
3,351,2011351060,11/13/2011,12:08,11/13/2011,12:34,11/13/2011,13:21,11/15/2011,16:00,0.25,5,45.72173929,-93.34071136
2,245,2011245030,11/13/2011,16:00,11/13/2011,16:30,11/13/2011,16:30,11/22/2011,8:00,0.01,5,47.89433055,-92.55599932
2,251,2011251032,11/14/2011,13:48,11/14/2011,14:30,11/14/2011,14:46,11/14/2011,16:56,0.5,9,46.79715489,-92.58913831
3,351,2011351061,11/14/2011,15:06,11/14/2011,15:11,11/14/2011,16:34,11/15/2011,16:00,0.5,9,45.54458698,-93.00407352
3,343,2011343002,11/16/2011,8:20,11/16/2011,8:30,11/16/2011,22:50,12/1/2011,11:00,37,7,44.37168839,-94.07242175
3,312,2011312050,11/16/2011,14:05,11/16/2011,14:15,11/16/2011,15:30,11/18/2011,8:00,1,9,45.56137058,-93.63710688
3,341,2011334006,11/16/2011,16:15,11/16/2011,16:18,11/16/2011,16:43,11/16/2011,18:00,1,2,44.18505466,-92.18712114
3,351,2011351062,11/17/2011,14:19,11/17/2011,14:31,11/17/2011,14:45,11/18/2011,9:00,0.5,5,45.63922645,-93.20617442
3,341,2011341002,11/18/2011,9:55,11/18/2011,10:05,11/18/2011,10:20,11/18/2011,11:00,0.2,2,43.72649119,-91.39513509
2,232,2011232042,11/23/2011,14:25,11/23/2011,15:20,11/23/2011,16:00,11/23/2011,16:00,0.1,5,46.69801068,-93.55580694
1,111,2011111057,11/28/2011,13:05,11/28/2011,13:30,12/1/2011,15:00,1/24/2012,8:00,900,5,47.43945918,-95.89860654
1,121,2011121115,11/29/2011,15:22,11/29/2011,15:40,11/29/2011,17:07,11/29/2011,17:07,80,7,48.48387609,-96.47233218
1,121,2011121114,11/29/2011,19:45,11/29/2011,20:00,11/29/2011,21:00,12/31/2011,20:00,40,7,48.37087949,-95.61001459
1,161,2011163032,12/1/2011,13:50,12/1/2011,15:17,12/2/2011,16:00,12/21/2011,15:00,1540,5,47.19665871,-96.33525514
1,121,2011121120,12/2/2011,10:05,12/2/2011,10:20,12/2/2011,12:00,12/2/2011,12:00,50,5,48.89194558,-95.42116795
3,343,2011343006,12/2/2011,14:30,12/2/2011,14:30,12/2/2011,14:30,12/13/2011,11:00,2,5,44.92675077,-94.33482972
1,161,2011161028,12/2/2011,16:55,12/2/2011,17:05,12/2/2011,18:00,12/5/2011,12:00,1.4,9,46.45778468,-95.13249381
3,312,2011312064,12/5/2011,14:17,12/5/2011,14:24,12/5/2011,14:30,12/5/2011,14:33,0.5,9,45.66094243,-93.85687684
3,312,2011312059,12/6/2011,12:20,12/6/2011,12:30,12/6/2011,12:56,12/6/2011,20:11,9,5,46.12962725,-93.80746969
3,312,2011312063,12/6/2011,21:37,12/6/2011,21:48,12/6/2011,21:53,12/6/2011,21:57,1,7,45.60198695,-93.83980917
3,312,2011312062,12/7/2011,15:52,12/7/2011,16:03,12/7/2011,16:15,12/7/2011,16:20,1,2,45.59816874,-93.81898051
3,312,2011312052,12/8/2011,12:38,12/8/2011,12:47,12/8/2011,13:41,12/19/2011,8:30,13,9,46.10125103,-94.21094711
3,312,2011312058,12/10/2011,12:06,12/10/2011,12:20,12/10/2011,12:50,12/12/2011,12:00,0.7,5,46.06157485,-95.11230738
3,312,2011312053,12/10/2011,14:00,12/10/2011,14:20,12/10/2011,14:45,12/19/2011,9:00,8,5,45.88192653,-93.81151567
3,312,2011312054,12/10/2011,15:30,12/10/2011,15:45,12/10/2011,17:00,12/19/2011,11:00,61,7,45.87597535,-93.8972226
3,312,2011312061,12/10/2011,17:09,12/10/2011,17:15,12/10/2011,17:19,12/10/2011,17:23,0.5,5,45.66443098,-93.95388912
3,312,2011312055,12/10/2011,23:58,12/11/2011,0:20,12/11/2011,1:00,12/19/2011,11:00,2,7,46.09519844,-94.63237502
1,111,2011111058,12/11/2011,12:39,12/11/2011,12:40,12/11/2011,13:48,12/15/2011,8:00,4,3,47.58233999,-94.69029358
3,312,2011312056,12/11/2011,14:00,12/11/2011,14:20,12/11/2011,15:50,12/20/2011,14:00,20,5,45.72298815,-93.89638946
1,121,2011121118,12/11/2011,14:15,12/11/2011,14:30,12/11/2011,15:40,12/11/2011,15:40,1,7,48.30534277,-95.7242764
3,312,2011312057,12/11/2011,17:10,12/11/2011,17:25,12/11/2011,17:45,12/12/2011,8:00,0.8,7,46.0084724,-93.26127452
1,121,2011121119,12/11/2011,18:30,12/11/2011,18:45,12/11/2011,19:00,12/11/2011,19:00,1,7,48.29429445,-95.55417924
1,121,2011121116,12/12/2011,10:15,12/12/2011,13:00,12/14/2011,8:00,12/31/2011,20:00,3,7,48.28338976,-95.74084941
1,121,2011121117,12/12/2011,17:00,12/12/2011,17:30,12/14/2011,8:00,12/31/2011,20:00,20,7,48.40040309,-95.58762264
1,121,2011121121,12/12/2011,17:19,12/12/2011,17:30,12/12/2011,17:40,12/12/2011,17:40,1,7,48.61036049,-96.45128937
2,232,2011232041,12/12/2011,18:30,12/12/2011,19:00,12/12/2011,21:00,12/12/2011,21:00,60,5,46.56385817,-93.66365773
1,111,2011111059,12/13/2011,16:00,12/13/2011,16:20,12/13/2011,17:00,12/14/2011,8:00,160,5,47.83159716,-95.45905347
3,312,2011312060,12/15/2011,10:12,12/15/2011,10:23,12/15/2011,10:25,12/15/2011,12:00,0.1,9,46.09155855,-94.6218929
3,312,2011312065,12/18/2011,17:03,12/18/2011,17:12,12/18/2011,17:50,12/30/2011,10:00,1.5,5,45.78623262,-93.46494312
3,312,2011312066,12/19/2011,15:00,12/19/2011,15:15,12/19/2011,15:25,12/20/2011,10:00,0.7,5,45.90185728,-94.6513087
2,251,2011251033,12/20/2011,15:11,12/20/2011,15:21,12/20/2011,16:08,12/20/2011,17:27,4,5,47.19969919,-92.49095458
1,121,2011121122,12/20/2011,18:00,12/21/2011,9:15,12/22/2011,11:39,12/31/2011,20:00,86,7,48.26557632,-95.72485616
1,111,2011111060,12/20/2011,18:00,12/20/2011,18:00,12/20/2011,18:00,1/24/2012,8:00,60,5,47.18136151,-95.75018712
3,312,2011312068,12/20/2011,20:05,12/20/2011,20:20,12/20/2011,20:45,12/21/2011,10:00,0.5,7,45.89121855,-94.97145111
1,161,2011161029,12/21/2011,15:38,12/21/2011,15:50,12/21/2011,16:30,12/22/2011,12:00,4,5,46.53406788,-95.09597802
1,161,2011161030,12/22/2011,13:15,12/22/2011,13:30,12/22/2011,14:40,12/27/2011,12:00,1.5,7,46.55588822,-94.79811336
1,111,2011111061,12/26/2011,12:37,12/26/2011,13:20,12/26/2011,17:11,7/9/2012,8:00,750,2,47.8320246,-95.66437901
3,351,2011351064,12/26/2011,18:29,12/26/2011,18:34,12/26/2011,19:00,12/31/2011,8:00,1.5,2,45.44553955,-93.58050897
1,142,2011142025,12/26/2011,18:50,12/26/2011,19:15,12/26/2011,19:40,12/31/2011,23:59,7,9,46.69090643,-94.55912012
1,142,2011142026,12/26/2011,22:23,12/26/2011,22:45,12/26/2011,23:45,12/31/2011,23:59,15,5,46.68586778,-94.69386772
1,161,2011161031,12/27/2011,0:15,12/27/2011,0:30,12/27/2011,0:40,12/27/2011,1:00,0.01,9,46.74162877,-95.01475702
1,142,2011142027,12/27/2011,12:32,12/27/2011,13:10,12/27/2011,14:10,12/31/2011,8:00,10,5,46.8248123,-94.18839632
3,312,2011312069,12/27/2011,18:48,12/27/2011,19:09,12/27/2011,19:40,12/29/2011,10:30,0.5,7,45.83864569,-94.38662552
3,351,2011351065,12/28/2011,11:15,12/28/2011,11:37,12/28/2011,11:59,12/31/2011,8:00,5,9,45.34108138,-93.66746003
2,232,2011232045,12/28/2011,11:41,12/28/2011,11:45,12/28/2011,15:00,12/31/2011,23:59,15.8,5,46.21354086,-94.35267889
3,312,2011312067,12/28/2011,19:00,12/28/2011,19:08,12/28/2011,19:20,12/28/2011,19:25,1.5,7,45.73407179,-93.88204277
1,121,2011121123,12/29/2011,19:04,12/29/2011,19:13,12/29/2011,20:03,12/31/2011,20:00,0.25,7,48.70471662,-96.75583352
